Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
G1,08/11/15,Levadeiakos,Veria,1,1,D,0,1,A,1.91,3.25,4.33,1.95,3.25,3.8,1.9,3.15,3.85,1.91,3.3,4.2,2.01,3.41,4.27,2,3.1,3.75,1.95,3.3,4.1,37,2.01,1.92,3.41,3.23,4.33,3.88,27,2.35,2.26,1.65,1.59,19,-0.5,2.01,1.93,1.95,1.87
G1,08/11/15,Olympiakos,Iraklis,2,0,H,1,0,H,1.14,6.5,26,1.15,7.25,14,1.12,6.5,17,1.14,8,19,1.16,8.48,23.02,1.15,6.5,15,1.12,8.5,22,39,1.16,1.12,8.5,7.37,26,17.58,29,1.57,1.51,2.62,2.43,13,-2.25,2.01,1.93,1.96,1.87
G1,08/11/15,PAOK,Panthrakikos,3,3,D,1,2,A,1.14,6.5,26,1.13,7.5,16.5,1.15,6,14.25,1.17,7,17,1.16,8.1,24.25,1.17,6,15,1.15,7.5,18,40,1.17,1.14,8.1,6.81,26,17.57,30,1.64,1.59,2.39,2.26,18,-2,1.99,1.91,1.95,1.89
G1,09/11/15,Panetolikos,Giannina,2,1,H,1,0,H,2.3,3.25,3.1,2.2,3.2,3.2,2.25,2.95,3.05,2.3,3,3.3,2.41,3.18,3.38,2.3,3,3.1,2.3,3.1,3.25,37,2.43,2.29,3.3,3.04,3.38,3.11,29,2.6,2.42,1.62,1.52,19,-0.25,2.04,1.97,1.88,1.82
G1,21/11/15,Asteras Tripolis,Atromitos,1,0,H,0,0,D,2.05,3.1,4,1.91,3.25,4,2,3.05,3.55,2.05,3.2,3.8,2.1,3.33,4.01,2,3.1,3.75,2.05,3.25,3.8,40,2.1,2.02,3.33,3.16,4.01,3.65,30,2.41,2.31,1.61,1.56,30,2.5,2.41,2.31,1.61,1.56
G1,21/11/15,Giannina,Kallonis,2,1,H,1,0,H,1.36,4.33,10,1.4,4.25,7.5,1.35,4.1,8.5,1.36,4.33,9.5,1.38,4.68,10.6,1.4,4,8,1.33,4.6,10.5,41,1.4,1.35,4.68,4.25,12,9.19,36,2.17,2.08,1.79,1.7,36,2.5,2.17,2.08,1.79,1.7
G1,21/11/15,Panathinaikos,Olympiakos,0,3,A,,,,3.6,3.3,2.05,3.25,3.25,2.15,3.3,3.05,2.1,3.3,3.2,2.2,3.71,3.3,2.21,3.3,3.1,2.15,3.5,3.2,2.15,41,3.71,3.33,3.3,3.14,2.24,2.14,31,2.38,2.26,1.63,1.59,31,2.5,2.38,2.26,1.63,1.59
G1,22/11/15,Panthrakikos,AEK,1,2,A,0,1,A,7.5,3.75,1.5,6,3.6,1.57,6.25,3.6,1.5,6.5,3.8,1.55,7.52,4.07,1.55,7,3.6,1.5,7.5,3.9,1.5,42,7.52,6.62,4.1,3.75,1.57,1.5,32,2.3,2.19,1.7,1.63,32,2.5,2.3,2.19,1.7,1.63
G1,22/11/15,PAOK,Panetolikos,0,0,D,0,0,D,1.4,4.2,9,1.4,4.5,7,1.35,4.35,6.75,1.4,4.5,8,1.4,4.99,9.18,1.44,4.33,6,1.36,4.75,8,41,1.44,1.37,4.99,4.45,9.18,7.58,31,1.69,1.65,2.26,2.15,31,2.5,1.69,1.65,2.26,2.15
G1,22/11/15,Platanias,Levadeiakos,2,1,H,0,0,D,1.85,3.4,4.33,1.91,3.25,4,1.85,3.15,4,1.85,3.3,4.33,1.93,3.44,4.67,2,3.1,3.75,1.87,3.3,4.4,41,2,1.88,3.44,3.25,4.67,4.08,31,2.41,2.32,1.61,1.55,31,2.5,2.41,2.32,1.61,1.55
G1,22/11/15,Xanthi,Panionios,2,0,H,2,0,H,1.85,3.4,4.33,1.85,3.3,4.25,1.8,3.15,4.3,1.91,3.2,4.33,1.96,3.34,4.63,1.83,3.2,4.33,1.87,3.3,4.5,42,1.96,1.85,3.4,3.24,4.63,4.25,32,2.56,2.36,1.57,1.54,32,2.5,2.56,2.36,1.57,1.54
G1,23/11/15,Veria,Iraklis,0,0,D,0,0,D,2.1,3.4,3.4,2.2,3.1,3.3,2.1,3.05,3.25,2.2,3.1,3.4,2.23,3.3,3.65,2.15,3,3.3,2.2,3.13,3.5,36,2.28,2.15,3.4,3.11,3.65,3.35,27,2.41,2.31,1.61,1.56,27,2.5,2.41,2.31,1.61,1.56
G1,28/11/15,Atromitos,Panthrakikos,1,2,A,0,1,A,1.44,4,8,1.42,4,8,1.45,3.8,6.75,1.44,4,8,1.46,4.36,8.89,1.44,3.8,7.5,1.44,4.1,8,47,1.48,1.43,4.36,3.92,8.89,7.68,35,2.23,2.13,1.71,1.66,25,-1.25,2.2,2.1,1.79,1.74
G1,28/11/15,Iraklis,Panathinaikos,1,0,H,1,0,H,4.75,3.4,1.8,4.75,3.4,1.75,4.45,3.1,1.8,4.5,3.3,1.85,4.85,3.51,1.87,5,3.2,1.73,4.75,3.25,1.85,47,5.2,4.66,3.51,3.25,1.88,1.78,36,2.59,2.44,1.53,1.51,26,0.5,2.16,2,1.91,1.82
G1,28/11/15,Panionios,Giannina,2,0,H,2,0,H,2.1,3.3,3.5,2.15,3.25,3.25,2.05,3,3.4,2.15,3.1,3.6,2.18,3.3,3.81,2.2,3,3.3,2.1,3.2,3.7,47,2.3,2.13,3.3,3.1,3.81,3.41,35,2.6,2.38,1.57,1.53,26,-0.25,1.96,1.82,2.08,1.99
G1,29/11/15,AEK,Panetolikos,2,0,H,1,0,H,1.33,4.75,9.5,1.36,4.6,8,1.3,4.3,8.25,1.36,4.5,9.5,1.35,5.06,11.63,1.35,4.33,8.5,1.33,4.75,10,47,1.36,1.32,5.06,4.5,11.63,9.42,42,2.01,1.93,1.92,1.83,26,-1.25,1.9,1.82,2.05,1.99
G1,29/11/15,Levadeiakos,Xanthi,1,0,H,1,0,H,2.4,3.2,3,2.4,3.1,2.95,2.4,2.85,2.9,2.4,3,3,2.55,3.13,3.19,2.5,2.8,3,2.5,3,3.1,47,2.65,2.44,3.2,2.95,3.19,2.95,35,2.83,2.62,1.48,1.45,23,0,1.77,1.73,2.19,2.1
G1,29/11/15,Olympiakos,Asteras Tripolis,3,1,H,0,0,D,1.25,5.75,11,1.26,5.5,9.75,1.25,4.95,9.75,1.25,5.5,11,1.29,5.9,12.78,1.25,5.5,9.5,1.25,5.75,11.5,47,1.29,1.24,5.9,5.34,12.78,10.6,36,1.7,1.65,2.24,2.14,27,-1.5,1.87,1.8,2.09,2
G1,29/11/15,Platanias,Veria,0,0,D,0,0,D,1.91,3.4,4,1.91,3.2,4.1,1.95,3,3.75,2,3.1,4,2.06,3.32,4.2,2,2.9,4,2.1,3.1,3.9,45,2.1,1.98,3.4,3.11,4.2,3.85,33,2.64,2.54,1.51,1.47,22,-0.25,1.79,1.7,2.22,2.14
G1,30/11/15,Kallonis,PAOK,1,3,A,1,1,D,6,4,1.53,5.25,4,1.57,5.25,3.7,1.55,5.75,3.8,1.57,6.54,4.12,1.59,6,3.6,1.55,6,3.9,1.57,46,6.54,5.79,4.12,3.78,1.59,1.54,40,2.07,1.99,1.87,1.77,21,0.75,2.19,2.1,1.79,1.73
G1,05/12/15,Asteras Tripolis,Iraklis,1,2,A,1,0,H,1.6,3.6,6,1.6,3.7,5.5,1.55,3.45,5.75,1.6,3.6,6,1.61,3.81,7,1.65,3.3,5.5,1.6,3.6,6.25,47,1.65,1.58,3.81,3.54,7,6.02,38,2.41,2.28,1.61,1.57,26,-0.75,1.83,1.77,2.12,2.02
G1,05/12/15,Panthrakikos,Olympiakos,3,4,A,1,1,D,9,6,1.25,8.5,5.5,1.28,7.75,4.9,1.3,9,5.25,1.33,10.43,5.66,1.33,10,5.5,1.25,9.5,5.5,1.3,46,11,9.55,6,5.29,1.33,1.27,36,1.59,1.54,2.5,2.36,22,1.75,1.76,1.7,2.26,2.14
G1,05/12/15,Xanthi,Platanias,0,2,A,0,1,A,1.75,3.4,5,1.75,3.3,4.75,1.75,3.2,4.5,1.8,3.3,4.75,1.83,3.51,5.12,1.83,3.1,4.5,1.8,3.4,4.75,47,1.85,1.78,3.51,3.27,5.12,4.6,38,2.45,2.34,1.59,1.55,23,-0.75,2.16,2.08,1.79,1.73
G1,06/12/15,AEK,Kallonis,3,0,H,2,0,H,1.17,6.5,19,1.17,6.25,14.5,1.16,5.75,13.5,1.18,6.5,17,1.18,7.75,22.1,1.18,6,13,1.17,7,17,46,1.19,1.16,7.75,6.48,22.1,16.48,37,1.67,1.61,2.37,2.22,22,-1.75,1.8,1.73,2.16,2.08
G1,06/12/15,Giannina,Levadeiakos,0,1,A,0,0,D,1.83,3.5,4.33,1.87,3.3,4.1,1.8,3.2,4.15,1.85,3.3,4.5,1.89,3.5,4.75,1.95,3.2,3.8,1.85,3.4,4.4,46,1.95,1.83,3.5,3.3,4.75,4.24,37,2.35,2.25,1.64,1.59,25,-0.5,1.9,1.84,2.03,1.95
G1,06/12/15,PAOK,Panionios,2,1,H,1,0,H,1.5,3.8,7.5,1.5,3.9,6.5,1.45,3.85,6.5,1.48,4,7.5,1.49,4.33,8.09,1.4,4,8,1.45,4.3,7,45,1.5,1.45,4.33,3.96,8.09,7.14,40,2.04,1.92,1.92,1.83,22,-1.25,2.2,2.1,1.79,1.72
G1,06/12/15,Veria,Panathinaikos,0,1,A,0,0,D,5,3.4,1.75,4.75,3.5,1.7,4.5,3.3,1.7,4.75,3.5,1.75,5.07,3.62,1.81,4.6,3.4,1.73,4.8,3.5,1.75,44,5.07,4.64,3.62,3.38,1.81,1.74,35,2.25,2.16,1.7,1.64,23,0.75,1.84,1.79,2.12,2.02
G1,07/12/15,Panetolikos,Atromitos,1,1,D,0,0,D,2.55,3.2,2.75,2.5,3.2,2.75,2.5,2.95,2.7,2.62,3,2.8,2.75,3.21,2.86,2.5,3,2.8,2.63,3.13,2.8,45,2.75,2.55,3.21,3.05,2.86,2.73,36,2.41,2.29,1.61,1.57,24,0,1.91,1.84,2.02,1.95
G1,12/12/15,Iraklis,Panthrakikos,0,0,D,0,0,D,1.8,3.5,4.5,1.83,3.3,4.33,1.8,3.15,4.25,1.85,3.3,4.5,1.86,3.54,4.85,1.75,3.25,4.75,1.85,3.4,4.5,46,1.89,1.81,3.54,3.29,4.85,4.45,36,2.41,2.28,1.62,1.57,23,-0.75,2.21,2.11,1.78,1.72
G1,12/12/15,Panionios,AEK,1,1,D,1,0,H,3.4,3.4,2.1,3.5,3.25,2.05,3.35,3.05,2.05,3.5,3.1,2.15,3.58,3.28,2.27,3.6,3.1,2.05,3.5,3.2,2.15,45,3.7,3.44,3.4,3.15,2.27,2.11,35,2.41,2.28,1.61,1.57,24,0.25,2.06,1.98,1.92,1.83
G1,12/12/15,Platanias,Giannina,0,1,A,0,1,A,2.1,3.25,3.5,2.05,3.1,3.75,2,3,3.55,2.05,3.2,3.8,2.08,3.37,4.04,2.15,3,3.4,2.05,3.25,3.8,46,2.15,2.06,3.37,3.13,4.04,3.61,35,2.5,2.39,1.6,1.53,21,-0.5,2.16,2.06,1.85,1.76
G1,13/12/15,Atromitos,Kallonis,1,0,H,0,0,D,1.4,4.33,8.5,1.4,4.33,7.5,1.4,3.85,7.75,1.4,4.2,8.5,1.43,4.52,9.51,1.4,4,8,1.4,4.3,9,45,1.43,1.4,4.52,4.09,10,8.25,35,2.27,2.18,1.68,1.62,22,-1.25,2.12,2.01,1.86,1.79
G1,13/12/15,Olympiakos,Panetolikos,1,0,H,1,0,H,1.18,7,13,1.19,7,10.5,1.16,6,12,1.18,7,13,1.19,8.29,16.44,1.2,6,11,1.17,7.5,15,45,1.2,1.17,8.29,6.85,16.44,13.16,36,1.5,1.48,2.7,2.53,24,-1.75,1.77,1.71,2.24,2.13
G1,13/12/15,Panathinaikos,Asteras Tripolis,2,0,H,0,0,D,1.67,3.6,5.25,1.72,3.5,4.6,1.65,3.3,5,1.7,3.5,5.25,1.74,3.63,5.79,1.73,3.3,4.8,1.67,3.5,5.75,45,1.74,1.67,3.63,3.44,5.79,5.21,35,2.41,2.29,1.61,1.57,24,-0.75,1.99,1.9,1.97,1.9
G1,13/12/15,Xanthi,Veria,1,1,D,1,1,D,1.95,3.3,4,1.85,3.2,4.5,1.9,3,3.9,1.95,3.1,4.2,1.99,3.32,4.52,2.05,3,3.75,1.95,3.2,4.3,43,2.05,1.94,3.32,3.14,4.52,4.01,34,2.68,2.5,1.51,1.49,22,-0.5,2.04,1.95,1.92,1.86
G1,14/12/15,Levadeiakos,PAOK,0,0,D,0,0,D,5.25,3.75,1.65,4.5,3.6,1.72,4.8,3.35,1.65,5.25,3.5,1.7,5.75,3.75,1.71,4.8,3.4,1.7,5.2,3.6,1.7,45,5.75,4.97,3.75,3.49,1.74,1.68,35,2.27,2.18,1.68,1.63,24,0.75,1.97,1.88,2,1.92
G1,19/12/15,Atromitos,Panionios,1,0,H,0,0,D,1.83,3.4,4.5,1.85,3.2,4.4,1.8,3.15,4.3,1.83,3.3,4.75,1.88,3.45,4.89,1.85,3.2,4.2,1.85,3.3,4.6,47,1.9,1.84,3.5,3.28,4.89,4.3,35,2.53,2.37,1.58,1.54,26,-0.5,1.92,1.86,2.04,1.95
G1,19/12/15,Kallonis,Olympiakos,0,2,A,0,2,A,21,8,1.13,13.5,8.25,1.13,18.25,6.75,1.1,23,8.5,1.11,,,,17,6.5,1.1,23,9.5,1.1,40,25,19.2,9.5,7.59,1.14,1.11,35,1.5,1.44,2.75,2.63,23,2.25,2.03,1.94,1.94,1.85
G1,19/12/15,Veria,Asteras Tripolis,1,0,H,1,0,H,3.1,3.1,2.38,2.85,3,2.55,2.85,2.9,2.4,3,3.1,2.4,2.96,3.22,2.65,2.88,3,2.45,2.9,3.1,2.55,45,3.1,2.88,3.22,3.03,2.65,2.46,32,2.58,2.4,1.57,1.52,22,0,2.11,2.04,1.83,1.77
G1,20/12/15,Giannina,Xanthi,1,1,D,0,0,D,2.1,3.1,3.75,2.1,3.1,3.5,2.05,3,3.45,2.1,3.1,3.6,2.13,3.32,3.92,2.2,3,3.3,2.1,3.2,3.7,46,2.2,2.08,3.32,3.12,3.92,3.51,35,2.5,2.34,1.6,1.54,26,-0.25,1.86,1.79,2.09,2.01
G1,20/12/15,Panetolikos,Iraklis,2,0,H,1,0,H,2.38,3.1,3.1,2.3,3.1,3.1,2.35,2.9,2.95,2.4,3,3.1,2.51,3.18,3.2,2.45,2.9,3,2.45,3,3.13,47,2.51,2.39,3.2,3.02,3.2,2.98,36,2.6,2.45,1.55,1.51,26,-0.25,2.14,2.04,1.84,1.76
G1,20/12/15,Panthrakikos,Panathinaikos,1,0,H,1,0,H,5.5,3.3,1.73,5,3.6,1.65,4.5,3.35,1.7,4.5,3.5,1.75,4.97,3.69,1.81,5,3.5,1.65,4.75,3.6,1.75,47,5.5,4.77,3.7,3.44,1.81,1.71,42,2.14,2.05,1.79,1.72,25,0.75,1.87,1.81,2.07,1.98
G1,20/12/15,PAOK,Platanias,1,0,H,0,0,D,1.4,4.5,7.5,1.4,4.33,7.5,1.4,4,6.75,1.44,4.2,7.5,1.44,4.69,8.56,1.4,4,8,1.44,4.3,7.5,47,1.46,1.4,4.8,4.15,9.5,7.7,42,2.02,1.93,1.92,1.83,25,-1.25,2.13,2.03,1.85,1.77
G1,21/12/15,AEK,Levadeiakos,1,2,A,1,0,H,1.3,5,10,1.3,4.75,10,1.3,4.55,9.25,1.33,4.75,10,1.3,5.7,12.2,1.33,4.5,8.5,1.29,5.2,11,46,1.33,1.29,5.7,4.82,13,10.19,40,1.93,1.85,1.99,1.91,26,-1.5,2.02,1.95,1.9,1.84
G1,02/01/16,Asteras Tripolis,Panthrakikos,4,0,H,1,0,H,1.57,3.5,7,1.57,3.6,6,1.55,3.45,5.5,1.62,3.6,6,1.63,3.84,6.7,1.57,3.5,6,1.6,3.7,6,48,1.65,1.58,3.84,3.57,7,5.92,37,2.35,2.25,1.64,1.59,26,-0.75,1.84,1.77,2.1,2.03
G1,02/01/16,Giannina,Veria,2,0,H,1,0,H,1.91,3.25,4.33,1.9,3.25,4.1,1.9,3.05,3.95,1.91,3.2,4.33,2,3.3,4.49,1.95,3.1,4,1.95,3.25,4.2,46,2.01,1.93,3.4,3.17,4.49,4,35,2.57,2.4,1.57,1.52,25,-0.5,2.02,1.95,1.92,1.85
G1,02/01/16,Iraklis,Kallonis,3,0,H,2,0,H,1.44,3.8,9,1.45,4,7,1.45,3.65,6.5,1.5,3.8,7,1.56,4.01,7.39,1.44,3.75,7.5,1.5,3.9,7.5,48,1.56,1.48,4.01,3.78,9,6.97,37,2.35,2.23,1.66,1.6,26,-1,1.99,1.89,1.98,1.91
G1,03/01/16,Panionios,Olympiakos,1,3,A,0,0,D,15,5,1.25,11.5,5,1.26,10.5,4.65,1.25,12,5,1.29,12.94,5.54,1.3,11,4.6,1.29,13,5.5,1.25,48,15,11.39,5.54,5,1.3,1.26,43,1.94,1.87,2,1.89,24,1.5,2.01,1.9,1.98,1.88
G1,03/01/16,Platanias,AEK,0,3,A,0,2,A,3.4,3,2.3,3,3.1,2.35,3,2.9,2.3,3.25,3,2.3,3.29,3.13,2.49,3.1,3,2.3,3.13,3.1,2.4,48,3.4,3.04,3.2,3.03,2.49,2.36,37,2.58,2.44,1.55,1.51,27,0.25,1.84,1.78,2.1,2.02
G1,04/01/16,Panathinaikos,Panetolikos,4,2,H,2,2,D,1.29,4.75,13,1.25,5,12.5,1.25,4.4,10.25,1.3,4.75,11,1.35,4.91,12.58,1.29,4.5,11,1.29,5,12,45,1.35,1.29,5,4.63,13,11.04,36,2.16,2.04,1.82,1.72,26,-1.5,2.1,1.98,1.88,1.82
G1,09/01/16,AEK,Xanthi,2,1,H,1,1,D,1.36,4.33,10,1.33,4.5,9.5,1.3,4.25,8.75,1.36,4.5,10,1.37,4.79,11.32,1.3,4.5,9,1.33,4.75,10,47,1.37,1.33,4.8,4.41,11.32,9.69,41,2.12,2.01,1.84,1.75,24,-1.5,2.17,2.07,1.81,1.73
G1,09/01/16,Atromitos,Platanias,0,0,D,0,0,D,1.85,3.25,4.6,1.83,3.3,4.33,1.8,3.05,4.3,1.85,3.2,4.5,1.89,3.26,5.14,1.85,3.1,4.4,1.87,3.25,4.6,46,1.95,1.85,3.3,3.14,5.14,4.48,35,2.57,2.45,1.54,1.51,27,-0.5,1.91,1.85,2.04,1.95
G1,09/01/16,Veria,Panthrakikos,0,0,D,0,0,D,1.85,3.3,4.5,1.8,3.3,4.5,1.85,3.05,4.25,1.85,3.1,4.5,1.96,3.22,4.89,1.75,3.3,4.5,1.9,3.25,4.5,44,1.96,1.87,3.4,3.15,4.89,4.37,33,2.57,2.45,1.54,1.5,25,-0.5,1.95,1.88,1.98,1.92
G1,10/01/16,Olympiakos,Levadeiakos,3,1,H,2,0,H,1.13,8,19,1.13,8.25,13.5,1.12,6.5,15.75,1.15,7.5,19,1.13,9.33,26.73,1.1,7.5,21,1.13,8,19,43,1.15,1.1,11,8,29,21.63,33,1.53,1.49,2.63,2.5,22,-2.5,2.3,2.17,2.35,1.69
G1,10/01/16,Panetolikos,Asteras Tripolis,2,1,H,0,0,D,2.88,3,2.63,2.65,3,2.7,2.65,3,2.55,2.75,3.1,2.62,2.86,3.25,2.72,2.7,3,2.6,2.75,3.2,2.63,46,2.88,2.71,3.25,3.06,2.72,2.57,35,2.37,2.24,1.63,1.59,25,0,2,1.94,1.92,1.85
G1,10/01/16,Panionios,Iraklis,1,0,H,0,0,D,1.91,3.2,4.33,1.83,3.2,4.5,1.9,3,4,2,3.1,4.2,2.05,3.18,4.5,1.95,3.1,4,1.95,3.2,4.3,47,2.05,1.94,3.3,3.09,4.5,4.1,35,2.64,2.49,1.53,1.49,27,-0.5,2.04,1.94,1.92,1.85
G1,10/01/16,PAOK,Giannina,3,1,H,1,0,H,1.4,4.2,9,1.45,4,7,1.4,3.95,7,1.4,4.2,8.5,1.43,4.55,9.61,1.44,4,7,1.4,4.4,8.5,44,1.45,1.4,4.55,4.11,9.61,7.85,39,2.08,1.97,1.9,1.79,22,-1.25,2.06,1.98,1.88,1.81
G1,11/01/16,Kallonis,Panathinaikos,0,2,A,0,0,D,8.5,5,1.33,8.5,4.5,1.35,8.25,4.4,1.3,9,4.5,1.36,9.65,4.9,1.4,8.5,4.5,1.33,9.5,4.8,1.33,45,9.65,8.76,5,4.52,1.39,1.34,39,1.96,1.87,1.96,1.89,25,1.25,2.04,1.97,1.89,1.83
G1,16/01/16,Levadeiakos,Iraklis,1,1,D,1,1,D,1.91,3.1,4.5,1.91,3.25,4,1.85,3,4.25,1.85,3,5,1.94,3.12,5.22,2,2.9,4,1.87,3.13,4.6,41,2,1.89,3.25,3.04,5.22,4.44,34,2.82,2.66,1.47,1.44,24,-0.5,1.95,1.89,2,1.91
G1,16/01/16,Panthrakikos,Panetolikos,0,0,D,0,0,D,2.15,3,3.75,2.15,3,3.5,2.15,2.85,3.4,2.25,2.9,3.6,2.37,2.96,3.77,2.15,2.9,3.6,2.2,3,3.6,41,2.37,2.21,3.15,2.91,3.8,3.5,33,2.74,2.59,1.5,1.46,24,-0.25,1.96,1.87,2,1.93
G1,16/01/16,Xanthi,Atromitos,2,2,D,0,1,A,2.5,2.88,3.2,2.4,3,3,2.4,2.75,3,2.6,2.8,3.1,2.61,2.86,3.43,2.5,2.8,3,2.5,2.9,3.13,41,2.61,2.46,3,2.83,3.43,3.11,33,3,2.73,1.45,1.42,22,0,1.76,1.7,2.23,2.15
G1,17/01/16,Asteras Tripolis,Kallonis,3,1,H,0,1,A,1.3,5,9.5,1.36,4.75,7.5,1.3,4.5,8,1.35,4.75,9,1.35,5.21,10.77,1.36,4.5,7.5,1.33,4.8,9.5,41,1.36,1.32,5.21,4.7,11,9.13,32,1.88,1.76,2.08,1.99,24,-1.5,2.11,2,1.89,1.81
G1,17/01/16,Giannina,AEK,0,2,A,0,1,A,4,3.1,2.05,3.6,3.1,2.1,3.4,3,2.05,3.6,3.1,2.1,3.78,3.25,2.19,3.2,3,2.25,3.7,3.13,2.1,41,4,3.51,3.3,3.11,2.25,2.1,33,2.41,2.31,1.61,1.56,24,0.25,2.08,2.01,1.86,1.8
G1,17/01/16,Panathinaikos,Panionios,0,0,D,0,0,D,1.5,3.8,7.5,1.57,3.5,6.25,1.5,3.7,5.75,1.57,3.8,6,1.55,4.23,6.94,1.55,3.6,6,1.5,4,6.5,41,1.57,1.52,4.23,3.84,7.5,6.16,38,2.08,1.99,1.9,1.78,15,-1,2.06,1.94,1.94,1.86
G1,17/01/16,PAOK,Veria,2,1,H,1,0,H,1.2,6,15,1.2,6,13,1.16,5.5,13.25,1.2,6,15,1.21,7.21,16.82,1.18,6,13,1.17,6.5,17,39,1.21,1.18,7.21,6.25,17,14.21,31,1.65,1.62,2.35,2.21,19,-1.5,1.66,1.61,2.4,2.32
G1,18/01/16,Platanias,Olympiakos,1,1,D,1,0,H,15,5.5,1.22,11.5,5.25,1.25,11.5,5,1.22,13,5.75,1.22,14.84,6.18,1.26,9,4.75,1.3,13,5.75,1.22,40,15,12.58,6.18,5.4,1.3,1.23,32,1.82,1.76,2.09,1.98,21,1.5,2.16,2.04,1.83,1.78
G1,20/01/16,Xanthi,PAOK,1,1,D,0,1,A,3.5,3.1,2.2,3.2,3.1,2.25,3.25,3,2.15,3.4,3.1,2.2,3.58,3.25,2.28,3.3,3.1,2.15,3.3,3.1,2.2,38,3.58,3.31,3.3,3.11,2.28,2.18,32,2.41,2.29,1.61,1.57,24,0.25,2.01,1.93,1.95,1.88
G1,23/01/16,Kallonis,Panthrakikos,2,0,H,0,0,D,2.9,2.9,2.7,2.85,2.9,2.6,2.8,2.75,2.55,2.9,2.9,2.62,2.94,3.04,2.81,3,2.8,2.5,2.88,2.88,2.63,44,3,2.83,3.15,2.88,2.81,2.61,33,3,2.72,1.47,1.42,23,0,2.04,1.95,1.91,1.84
G1,23/01/16,Olympiakos,Xanthi,1,0,H,0,0,D,1.13,9,15,1.16,7.5,12,1.15,6,12.75,1.17,6.5,17,1.18,7.87,20.22,1.15,6.5,15,1.15,7,15,44,1.18,1.14,9,7.23,23,16.53,31,1.51,1.49,2.64,2.47,18,-2,1.96,1.89,2,1.9
G1,23/01/16,Panionios,Asteras Tripolis,0,0,D,0,0,D,2.4,3,3.2,2.3,3,3.25,2.3,2.95,2.95,2.4,3.1,3,2.54,3.21,3.12,2.38,2.9,3.1,2.4,3,3,44,2.54,2.39,3.21,3.03,3.25,2.98,33,2.5,2.37,1.59,1.53,25,-0.25,2.16,2.07,1.81,1.75
G1,24/01/16,AEK,PAOK,1,0,H,1,0,H,2.15,3,3.75,2.15,3,3.5,2.1,3,3.3,2.15,3.2,3.5,2.17,3.34,3.78,2.3,3,3.1,2.1,3.13,3.5,43,2.3,2.13,3.34,3.11,3.78,3.42,32,2.38,2.27,1.66,1.57,24,-0.25,1.9,1.83,2.06,1.97
G1,24/01/16,Atromitos,Giannina,0,2,A,0,0,D,1.57,3.6,5.5,1.72,3.3,5,1.65,3.25,4.95,1.73,3.4,5.25,1.71,3.68,5.82,1.8,3.2,4.5,1.67,3.4,5.4,44,1.8,1.69,3.68,3.39,5.82,5.11,32,2.4,2.31,1.61,1.56,25,-0.5,1.76,1.69,2.26,2.15
G1,24/01/16,Levadeiakos,Panathinaikos,0,2,A,0,0,D,4,3.2,2,4,3.3,1.9,3.8,3.05,1.95,4,3.2,2,4.46,3.38,1.98,3.6,3.1,2.05,4,3.2,1.93,44,4.46,3.92,3.38,3.17,2.05,1.95,32,2.47,2.35,1.58,1.54,25,0.5,1.94,1.84,2.05,1.95
G1,24/01/16,Veria,Panetolikos,0,1,A,0,1,A,2.5,3,3,2.35,2.95,3.2,2.35,2.9,2.95,2.4,3,3,2.52,3.14,3.23,2.5,3,2.8,2.4,3,3,42,2.55,2.41,3.2,3,3.23,2.96,24,2.64,2.4,1.57,1.51,23,-0.25,2.13,2.06,1.82,1.76
G1,25/01/16,Iraklis,Platanias,0,0,D,0,0,D,2.3,3,3.4,2.15,3.2,3.3,2.2,2.9,3.25,2.3,3,3.4,2.34,3.12,3.61,2.38,3,3,2.25,3,3.3,42,2.37,2.24,3.2,2.99,3.61,3.31,32,2.79,2.58,1.51,1.46,24,-0.25,2,1.92,1.96,1.88
G1,30/01/16,Panetolikos,Kallonis,1,0,H,1,0,H,1.4,4.5,8,1.35,4.4,9,1.4,3.9,7,1.44,4.2,8,1.47,4.46,8.46,1.4,4,8,1.4,4.2,8,45,1.47,1.4,4.55,4.14,9,7.89,39,2.19,2.07,1.79,1.71,24,-1.25,2.13,2.02,1.92,1.79
G1,30/01/16,Panthrakikos,Panionios,0,1,A,0,0,D,2.6,2.9,3,2.7,2.85,2.8,2.45,2.8,2.85,2.5,2.9,3,2.61,3.06,3.18,2.6,2.8,2.88,2.55,2.9,2.9,44,2.7,2.51,3.1,2.9,3.18,2.92,33,2.77,2.59,1.5,1.45,24,0,1.83,1.77,2.12,2.04
G1,30/01/16,PAOK,Atromitos,1,1,D,1,0,H,1.67,3.5,5.5,1.6,3.5,5.75,1.65,3.35,5,1.67,3.5,5.5,1.7,3.81,5.81,1.73,3.3,4.8,1.67,3.4,5.4,44,1.73,1.65,3.81,3.5,5.81,5.29,33,2.38,2.29,1.63,1.57,23,-0.75,1.96,1.89,1.98,1.91
